target_id	length	eff_length	est_counts	tpm
ONIVA01G02270.1	726	464.813	0	0
ONIVA01G02280.1	1412	1150.74	0	0
ONIVA01G02290.1	2942	2680.74	167	1.84882
ONIVA01G02300.1	449	189.09	20.495	3.21671
ONIVA01G02300.2	344	93.7412	30.505	9.65769
ONIVA01G02310.1	804	542.783	80	4.37417
ONIVA01G02320.1	798	536.794	496.721	27.4623
ONIVA01G02320.2	801	539.783	125.279	6.88796
ONIVA01G02330.1	3066	2804.74	3	0.031744
ONIVA01G02340.1	585	323.947	0	0
ONIVA01G02350.1	2171	1909.74	238	3.69859
ONIVA01G02360.1	2395	2133.74	92.8973	1.2921
ONIVA01G02360.2	1660	1398.74	107.103	2.27247
ONIVA01G02370.1	1808	1546.74	1	0.0191874
ONIVA01G02380.1	1215	953.736	0	0
ONIVA01G02390.1	2076	1814.74	1	0.0163538
ONIVA01G02400.1	357	103.632	0	0
ONIVA01G02410.1	2448	2186.74	3	0.0407153
ONIVA01G02420.1	1483	1221.74	1113	27.0365
ONIVA01G02430.1	240	44.245	0	0
ONIVA01G02440.1	1941	1679.74	52.9281	0.935143
ONIVA01G02440.2	2198	1936.74	15.0719	0.230956
ONIVA01G02450.1	3327	3065.74	8	0.077444
ONIVA01G02460.1	291	61.1685	3	1.45555
ONIVA01G02470.1	546	285.001	1791	186.501
ONIVA01G02480.1	453	192.987	4	0.615128
ONIVA01G02490.1	510	249.223	2448	291.511
ONIVA01G02500.1	450	190.063	4	0.624589
ONIVA01G02510.1	2322	2060.74	0	0
ONIVA01G02510.2	2358	2096.74	205	2.90164
ONIVA01G02510.3	2265	2003.74	0	0
ONIVA01G02510.4	2115	1853.74	0	0
ONIVA01G02520.1	240	44.245	0	0
ONIVA01G02530.1	1113	851.736	693	24.1469
ONIVA01G02540.1	1647	1385.74	73	1.56342
ONIVA01G02550.1	429	169.641	0	0
ONIVA01G02560.1	717	455.813	0	0
ONIVA01G02570.1	507	246.228	0	0
ONIVA01G02580.1	1488	1226.74	423	10.2334
ONIVA01G02590.1	321	78.3419	0	0
ONIVA01G02590.2	429	169.641	1053	184.217
ONIVA01G02600.1	3215	2953.74	0	0
ONIVA01G02600.2	4478	4216.74	307	2.1607
ONIVA01G02610.1	240	44.245	5	3.35381
ONIVA01G02610.2	246	45.4847	0	0
ONIVA01G02620.1	1608	1346.74	102	2.24776
ONIVA01G02630.1	2106	1844.74	672	10.811
ONIVA01G02640.1	405	146.59	7	1.41719
ONIVA01G02650.1	1419	1157.74	0	0
ONIVA01G02660.1	1578	1316.74	3.24862	0.0732205
ONIVA01G02660.2	1929	1667.74	4.75138	0.0845523
ONIVA01G02670.1	453	192.987	3	0.461346
ONIVA01G02680.1	471	210.627	7	0.986315
ONIVA01G02690.1	1395	1133.74	195.402	5.11506
ONIVA01G02700.1	2619	2357.74	1158.6	14.5838
ONIVA01G02710.1	2301	2039.74	1043	15.1755
ONIVA01G02720.1	4311	4049.74	796	5.83336
ONIVA01G02730.1	468	207.707	1	0.142883
ONIVA01G02740.1	7439	7177.74	284.265	1.17535
ONIVA01G02740.2	6653	6391.74	0	0
ONIVA01G02740.3	6746	6484.74	0	0
ONIVA01G02740.4	4518	4256.74	468.735	3.26801
ONIVA01G02750.1	324	80.165	0	0
ONIVA01G02750.2	291	61.1685	2	0.970364
ONIVA01G02760.1	234	42.9103	3	2.07488
ONIVA01G02760.2	183	24.7579	0	0
ONIVA01G02770.1	495	234.358	0	0
ONIVA01G02780.1	489	228.409	4	0.519733
ONIVA01G02790.1	462	201.793	1	0.147071
ONIVA01G02800.1	1752	1490.74	0	0
ONIVA01G02810.1	330	84.1208	0	0
ONIVA01G02820.1	2017	1755.74	480	8.11362
ONIVA01G02820.2	1936	1674.74	0	0
ONIVA01G02830.1	813	551.772	99	5.32486
ONIVA01G02840.1	351	98.9558	0	0
ONIVA01G02850.1	2031	1769.74	196	3.28685
ONIVA01G02860.1	1464	1202.74	1035	25.5389
ONIVA01G02870.1	1492	1230.74	177	4.26816
ONIVA01G02880.1	2013	1751.74	6571	111.326
ONIVA01G02890.1	984	722.736	6	0.246379
ONIVA01G02890.2	1506	1244.74	0	0
ONIVA01G02900.1	303	67.6069	12	5.26773
ONIVA01G02910.1	258	47.8475	2	1.24052
ONIVA01G02920.1	408	149.467	2	0.397116
ONIVA01G02930.1	1503	1241.74	24	0.573607
ONIVA01G02940.1	3185	2923.74	20	0.203013
ONIVA01G02950.1	474	213.564	1370.65	190.473
ONIVA01G02960.1	282	56.7343	0	0
ONIVA01G02960.2	338	89.5442	0	0
ONIVA01G02970.1	945	683.736	5	0.217027
ONIVA01G02980.1	249	45.8542	0	0
ONIVA01G02990.1	1110	848.736	602	21.0502
ONIVA01G03000.1	2516	2254.74	1189.72	15.6596
ONIVA01G03000.2	1178	916.736	174.281	5.64209
ONIVA01G03010.1	378	121.528	0	0
ONIVA01G03020.1	234	42.9103	0	0
ONIVA01G03030.1	219	38.063	0	0
ONIVA01G03040.1	321	78.3419	0	0
ONIVA01G03050.1	628	366.885	0	0
ONIVA01G03060.1	969	707.736	131	5.49329
ONIVA01G03070.1	372	116.234	0	0
ONIVA01G03080.1	795	533.794	150	8.33969
ONIVA01G03090.1	2136	1874.74	0	0
ONIVA01G03100.1	1602	1340.74	0	0
ONIVA01G03110.1	1521	1259.74	1346	31.7101
ONIVA01G03120.1	1632	1370.74	385	8.33565
ONIVA01G03130.1	246	45.4847	7.97507	5.20357
ONIVA01G03140.1	2532	2270.74	5.02493	0.0656744
ONIVA01G03150.1	954	692.736	0	0
ONIVA01G03160.1	885	623.749	255	12.1329
ONIVA01G03170.1	828	566.772	3	0.157089
ONIVA01G03180.1	2391	2129.74	288	4.01328
ONIVA01G03180.2	2347	2085.74	0	0
ONIVA01G03190.1	372	116.234	0	0
ONIVA01G03200.1	336	88.171	3	1.00978
ONIVA01G03210.1	402	143.749	0	0
ONIVA01G03220.1	1686	1424.74	27	0.562422
ONIVA01G03230.1	339	90.2257	0	0
ONIVA01G03240.1	369	113.6	0	0
ONIVA01G03250.1	609	347.914	0	0
ONIVA01G03260.1	1045	783.736	34	1.28748
ONIVA01G03260.2	745	483.804	0	0
ONIVA01G03260.3	1274	1012.74	0	0
ONIVA01G03270.1	504	243.248	0	0
ONIVA01G03280.1	219	38.063	0	0
ONIVA01G03290.1	381	124.228	0	0
ONIVA01G03300.1	2465	2203.74	1317	17.7361
ONIVA01G03310.1	2091	1829.74	13	0.210857
ONIVA01G03320.1	2644	2382.74	47	0.585403
ONIVA01G03330.1	594	332.927	17	1.51542
ONIVA01G03340.1	969	707.736	9.70887	0.407127
ONIVA01G03350.1	2106	1844.74	974.291	15.6743
ONIVA01G03360.1	249	45.8542	39	25.2417
ONIVA01G03370.1	1719	1457.74	0	0
ONIVA01G03370.2	1677	1415.74	0	0
ONIVA01G03380.1	762	500.794	2645	156.747
ONIVA01G03380.2	744	482.804	0	0
ONIVA01G03390.1	6670	6408.74	2229	10.3222
ONIVA01G03400.1	1374	1112.74	61.9377	1.65195
ONIVA01G03400.2	1323	1061.74	0	0
ONIVA01G03400.3	1185	923.736	13.9565	0.448397
ONIVA01G03400.4	1356	1094.74	49.117	1.33154
ONIVA01G03400.5	1134	872.736	0	0
ONIVA01G03400.6	1167	905.736	9.98875	0.327297
ONIVA01G03410.1	2634	2372.74	200.231	2.50446
ONIVA01G03410.2	975	713.736	1.76914	0.0735627
ONIVA01G03410.3	2059	1797.74	0	0
ONIVA01G03420.1	1548	1286.74	309	7.12692
ONIVA01G03430.1	1713	1451.74	725.177	14.8248
ONIVA01G03440.1	504	243.248	13	1.58609
ONIVA01G03450.1	267	50.5256	0	0
ONIVA01G03460.1	381	124.228	21.0648	5.03234
ONIVA01G03470.1	383	126.033	0	0
ONIVA01G03480.1	3195	2933.74	1	0.0101161
ONIVA01G03490.1	462	201.793	28.3727	4.17279
ONIVA01G03500.1	2856	2594.74	9	0.102939
ONIVA01G03510.1	462	201.793	611.371	89.9147
ONIVA01G03520.1	3144	2882.74	9	0.0926553
ONIVA01G03530.1	249	45.8542	5635.94	3647.7
ONIVA01G03540.1	1860	1598.74	49.0981	0.911424
ONIVA01G03540.2	2229	1967.74	231.902	3.4976
ONIVA01G03550.1	276	54.112	16	8.77525
ONIVA01G03560.1	1110	848.736	1571	54.9334
ONIVA01G03570.1	4911	4649.74	152.533	0.973575
ONIVA01G03570.2	3401	3139.74	315.467	2.9819
ONIVA01G03570.3	3357	3095.74	0	0
ONIVA01G03580.1	3499	3237.74	5	0.0458312
ONIVA01G03590.1	540	279.029	0	0
ONIVA01G03600.1	255	47.0704	0	0
ONIVA01G03610.1	302	67.0075	0	0
ONIVA01G03620.1	1608	1346.74	1285	28.3174
ONIVA01G03630.1	2340	2078.74	9066	129.434
ONIVA01G03640.1	1506	1244.74	1537.02	36.6468
ONIVA01G03650.1	5027	4765.74	241.813	1.50585
ONIVA01G03650.2	2231	1969.74	2280.17	34.3551
ONIVA01G03650.3	449	189.09	0	0
ONIVA01G03660.1	2281	2019.74	498.822	7.32965
ONIVA01G03660.2	2237	1975.74	0	0
ONIVA01G03660.3	1911	1649.74	59.1783	1.06459
ONIVA01G03670.1	465	204.757	0	0
ONIVA01G03680.1	2690	2428.74	21	0.256609
ONIVA01G03690.1	4477	4215.74	38	0.267512
ONIVA01G03700.1	1227	965.736	0	0
ONIVA01G03710.1	1239	977.736	82	2.489
ONIVA01G03720.1	468	207.707	4.03974	0.577211
ONIVA01G03730.1	345	94.4795	26	8.16711
ONIVA01G03740.1	2574	2312.74	26	0.333641
ONIVA01G03750.1	201	31.0294	0	0
ONIVA01G03760.1	1092	830.736	3	0.107174
ONIVA01G03770.1	1665	1403.74	16.4463	0.347708
ONIVA01G03780.1	462	201.793	0	0
ONIVA01G03790.1	564	302.972	0	0
ONIVA01G03800.1	1500	1238.74	113	2.70728
ONIVA01G03810.1	312	72.8629	0	0
ONIVA01G03820.1	390	132.498	0	0
ONIVA01G03830.1	9809	9547.74	12.1318	0.0377101
ONIVA01G03830.2	7448	7186.74	159.336	0.657984
ONIVA01G03830.3	6527	6265.74	0	0
ONIVA01G03840.1	453	192.987	135.297	20.8062
ONIVA01G03850.1	285	58.1893	3.63595	1.85442
ONIVA01G03860.1	464	203.757	424.332	61.8054
ONIVA01G03870.1	1296	1034.74	192	5.50687
ONIVA01G03880.1	464	203.757	237.684	34.6195
ONIVA01G03890.1	378	121.528	0	0
ONIVA01G03900.1	483	222.476	17	2.26776
ONIVA01G03900.2	513	252.203	0	0
ONIVA01G03910.1	2661	2399.74	52	0.643091
ONIVA01G03920.1	853	591.749	630.969	31.6448
ONIVA01G03930.1	2671	2409.74	0	0
ONIVA01G03930.2	2103	1841.74	41.329	0.665978
ONIVA01G03930.3	2749	2487.74	473.671	5.65074
ONIVA01G03930.4	2599	2337.74	0	0
ONIVA01G03930.5	2677	2415.74	0	0
ONIVA01G03940.1	753	491.794	0	0
ONIVA01G03950.1	927	665.749	0	0
